envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
2671	40659000	41787000	40587000	40947000	39387000	40587000	39754904.047976
2672	40656000	41784000	40584000	40944000	39384000	40584000	39764629.6851574
2673	40677000	41901000	40581000	40941000	39381000	40581000	39774367.3163418
2674	40674000	41898000	40578000	40938000	39378000	40578000	39784080.9595202
2675	40695000	41895000	40575000	40935000	39375000	40695000	39793782.6086956
2676	40716000	41892000	40692000	40932000	39372000	40692000	39803472.2638681
2677	40713000	41889000	40689000	40929000	39369000	40689000	39813149.9250375
2678	40758000	42006000	40686000	40926000	39486000	40686000	39822791.6041979
2679	40779000	42003000	40683000	41043000	39483000	40683000	39832421.2893553
2680	40776000	4.2e+07	40680000	41040000	39480000	40680000	39842038.9805097
2681	40773000	41997000	40677000	41037000	39477000	40677000	39851656.6716642
2682	40770000	41994000	40674000	41034000	39474000	40674000	39861286.3568216
2683	40767000	41991000	40671000	41031000	39471000	40671000	39870928.035982
2684	40764000	41988000	40668000	41028000	39468000	40668000	39880557.7211394
2685	40809000	42105000	40665000	41025000	39465000	40785000	39890199.4002998
2686	40806000	42102000	40662000	41022000	39462000	40782000	39899829.0854573
2687	40803000	42099000	40659000	41019000	39459000	40779000	39909446.7766117
2688	40824000	42096000	40776000	41016000	39456000	40776000	39919076.4617691
2689	40845000	42093000	40773000	41013000	39453000	40893000	39928706.1469265
2690	40842000	42090000	40770000	41010000	39450000	40890000	39938323.838081
2691	40863000	42087000	40767000	41007000	39567000	40887000	39947929.5352324
2692	40860000	42084000	40764000	41004000	39564000	40884000	39957523.2383808
2693	40905000	42081000	40881000	41121000	39561000	40881000	39967116.9415292
2694	40902000	42078000	40878000	41118000	39558000	40878000	39976710.6446777
2695	40899000	42075000	40875000	41115000	39555000	40875000	39986304.3478261
2696	40896000	42072000	40872000	41112000	39552000	40872000	39995886.0569715
2697	40893000	42069000	40869000	41109000	39549000	40869000	40005455.7721139
2698	40890000	42066000	40866000	41106000	39546000	40866000	40015013.4932534
2699	40887000	42063000	40863000	41103000	39543000	40863000	40024559.2203898
2700	40908000	42060000	40860000	41100000	39540000	40980000	40034092.9535232
2701	40905000	42057000	40857000	41097000	39537000	40977000	40043626.6866567
2702	40926000	42054000	40854000	41214000	39534000	40974000	40053124.4377811
2703	40971000	42051000	40851000	41211000	39651000	41091000	40062622.1889055
2704	40968000	42048000	40848000	41208000	39648000	41088000	40072107.946027
2705	41013000	42045000	40965000	41205000	39645000	41205000	40081581.7091454
2706	41010000	42042000	40962000	41202000	39642000	41202000	40091067.4662669
2707	41031000	42159000	40959000	41199000	39639000	41199000	40100553.2233883
2708	41028000	42156000	40956000	41196000	39636000	41196000	40110014.9925037
2709	41025000	42153000	40953000	41193000	39633000	41193000	40119464.7676162
2710	41022000	42150000	40950000	41190000	39630000	41190000	40128914.5427286
2711	41019000	42147000	40947000	41187000	39627000	41187000	40138364.3178411
2712	41040000	42144000	41064000	41184000	39624000	41184000	40147814.0929535
2713	41037000	42141000	41061000	41181000	39621000	41181000	40157251.874063
2714	41058000	42138000	41058000	41178000	39618000	41298000	40166689.6551724
2715	41055000	42135000	41055000	41175000	39615000	41295000	40176103.4482759
2716	41076000	42132000	41052000	41292000	39612000	41292000	40185493.2533733
2717	41097000	42129000	41049000	41289000	39729000	41289000	40194883.0584708
2718	41094000	42126000	41046000	41286000	39726000	41286000	40204272.8635682
2719	41091000	42123000	41043000	41283000	39723000	41283000	40213674.6626687
2720	41088000	42120000	41040000	41280000	39720000	41280000	40223076.4617691
2721	41085000	42117000	41037000	41277000	39717000	41277000	40232478.2608696
2722	41106000	42114000	41034000	41394000	39714000	41274000	40241880.05997
2723	41103000	42111000	41031000	41391000	39711000	41271000	40251269.8650675
2724	41124000	42108000	41028000	41508000	39708000	41268000	40260647.6761619
2725	41145000	42105000	41025000	41625000	39705000	41265000	40270025.4872564
2726	41166000	42102000	41142000	41622000	39702000	41262000	40279391.3043478
2727	41163000	42099000	41139000	41619000	39699000	41259000	40288745.1274363
2728	41208000	42096000	41256000	41616000	39696000	41376000	40298098.9505247
2729	41205000	42093000	41253000	41613000	39693000	41373000	40307452.7736132
2730	41226000	42090000	41250000	41610000	39690000	41490000	40316818.5907046
2731	41247000	42087000	41247000	41727000	39687000	41487000	40326184.4077961
2732	41244000	42084000	41244000	41724000	39684000	41484000	40335550.2248876
2733	41241000	42081000	41241000	41721000	39681000	41481000	40344916.041979
2734	41262000	42078000	41238000	41838000	39678000	41478000	40354257.8710645
2735	41283000	42195000	41235000	41835000	39675000	41475000	40363611.6941529
2736	41328000	42312000	41232000	41832000	39792000	41472000	40372953.5232384
2737	41325000	42309000	41229000	41829000	39789000	41469000	40382295.3523238
2738	41322000	42306000	41226000	41826000	39786000	41466000	40391625.1874063
2739	41343000	42303000	41223000	41823000	39903000	41463000	40400955.0224888
2740	41340000	42300000	41220000	41820000	39900000	41460000	40410284.8575712
2741	41337000	42297000	41217000	41817000	39897000	41457000	40419626.6866567
2742	41334000	42294000	41214000	41814000	39894000	41454000	40428980.5097451
2743	41331000	42291000	41211000	41811000	39891000	41451000	40438322.3388306
2744	41352000	42288000	41208000	41928000	39888000	41448000	40447676.161919
2745	41373000	42285000	41325000	41925000	39885000	41445000	40457029.9850075
2746	41418000	42282000	41322000	41922000	40002000	41562000	40466383.808096
2747	41415000	42279000	41319000	41919000	39999000	41559000	40475725.6371814
2748	41412000	42276000	41316000	41916000	39996000	41556000	40485043.4782609
2749	41409000	42273000	41313000	41913000	39993000	41553000	40494349.3253373
2750	41430000	42270000	41430000	41910000	39990000	41550000	40503643.1784108
2751	41427000	42267000	41427000	41907000	39987000	41547000	40512937.0314843
2752	41424000	42264000	41424000	41904000	39984000	41544000	40522218.8905547
2753	41421000	42261000	41421000	41901000	39981000	41541000	40531500.7496252
2754	41442000	42258000	41538000	41898000	39978000	41538000	40540782.6086956
2755	41439000	42255000	41535000	41895000	39975000	41535000	40550052.4737631
2756	41460000	42252000	41532000	41892000	39972000	41652000	40559334.3328336
2757	41457000	42249000	41529000	41889000	39969000	41649000	40568604.197901
2758	41454000	42246000	41526000	41886000	39966000	41646000	40577862.0689655
2759	41451000	42243000	41523000	41883000	39963000	41643000	40587119.94003
2760	41448000	42240000	41520000	41880000	39960000	41640000	40596353.8230885
2761	41445000	42237000	41517000	41877000	39957000	41637000	40605575.7121439
2762	41466000	42234000	41634000	41874000	39954000	41634000	40614797.6011994
2763	41487000	42231000	41631000	41871000	39951000	41751000	40624019.4902549
2764	41484000	42228000	41628000	41868000	39948000	41748000	40633241.3793103
2765	41481000	42225000	41625000	41865000	39945000	41745000	40642451.2743628
2766	41502000	42222000	41622000	41862000	40062000	41742000	40651625.1874063
2767	41499000	42219000	41619000	41859000	40059000	41739000	40660799.1004498
2768	41496000	42216000	41616000	41856000	40056000	41736000	40669961.0194903
2769	41493000	42213000	41613000	41853000	40053000	41733000	40679122.9385307
2770	41490000	42210000	41610000	41850000	40050000	41730000	40688272.8635682
2771	41511000	42207000	41607000	41967000	40047000	41727000	40697410.7946027
2772	41580000	42204000	41724000	42084000	40044000	41844000	40706536.7316342
2773	41577000	42201000	41721000	42081000	40041000	41841000	40715650.6746627
2774	41598000	42318000	41718000	42078000	40038000	41838000	40724752.6236882
2775	41619000	42315000	41715000	42075000	40155000	41835000	40733830.5847077
2776	41616000	42312000	41712000	42072000	40152000	41832000	40742896.5517241
2777	41613000	42309000	41709000	42069000	40149000	41829000	40751974.5127436
2778	41610000	42306000	41706000	42066000	40146000	41826000	40761040.4797601
2779	41607000	42303000	41703000	42063000	40143000	41823000	40770130.4347826
2780	41604000	42300000	41700000	42060000	40140000	41820000	40779220.3898051
2781	41601000	42297000	41697000	42057000	40137000	41817000	40788310.3448276
2782	41598000	42294000	41694000	42054000	40134000	41814000	40797388.3058471
2783	41595000	42291000	41691000	42051000	40131000	41811000	40806466.2668666
2784	41592000	42288000	41688000	42048000	40128000	41808000	40815556.2218891
2785	41589000	42285000	41685000	42045000	40125000	41805000	40824634.1829085
2786	41610000	42282000	41682000	42042000	40122000	41922000	40833688.155922
2787	41607000	42279000	41679000	42039000	40119000	41919000	40842730.1349325
2788	41628000	42396000	41676000	42036000	40116000	41916000	40851760.11994
2789	41649000	42393000	41673000	42033000	40233000	41913000	40860790.1049475
2790	41646000	42390000	41670000	42030000	40230000	41910000	40869832.083958
2791	41643000	42387000	41667000	42027000	40227000	41907000	40878862.0689655
2792	41640000	42384000	41664000	42024000	40224000	41904000	40887904.047976
2793	41661000	42381000	41661000	42021000	40221000	42021000	40896922.0389805
2794	41658000	42378000	41658000	42018000	40218000	42018000	40905940.029985
2795	41655000	42375000	41655000	42015000	40215000	42015000	40914958.0209895
2796	41700000	42492000	41652000	42012000	40332000	42012000	40923964.017991
2797	41721000	42489000	41649000	42009000	40449000	42009000	40932970.0149925
2798	41718000	42486000	41646000	42006000	40446000	42006000	40941952.023988
2799	41715000	42483000	41643000	42003000	40443000	42003000	40950910.0449775
2800	41736000	42480000	41760000	4.2e+07	40440000	4.2e+07	40959868.065967
2801	41733000	42477000	41757000	41997000	40437000	41997000	40968838.0809595
2802	41730000	42474000	41754000	41994000	40434000	41994000	40977796.101949
2803	41727000	42471000	41751000	41991000	40431000	41991000	40986754.1229385
2804	41724000	42468000	41748000	41988000	40428000	41988000	40995712.143928
2805	41721000	42465000	41745000	41985000	40425000	41985000	41004646.1769116
2806	41742000	42462000	41742000	41982000	40542000	41982000	41013580.209895
2807	41739000	42459000	41739000	41979000	40539000	41979000	41022526.2368816
2808	41760000	42456000	41736000	41976000	40536000	42096000	41031448.2758621
2809	41805000	42453000	41853000	41973000	40533000	42213000	41040358.3208396
2810	41826000	42450000	41850000	41970000	40650000	42210000	41049256.3718141
2811	41847000	42567000	41847000	41967000	40647000	42207000	41058154.4227886
2812	41844000	42564000	41844000	41964000	40644000	42204000	41067064.4677661
2813	41841000	42561000	41841000	41961000	40641000	42201000	41075974.5127436
2814	41862000	42678000	41838000	41958000	40638000	42198000	41084884.5577211
2815	41859000	42675000	41835000	41955000	40635000	42195000	41093794.6026987
2816	41856000	42672000	41832000	41952000	40632000	42192000	41102704.6476762
2817	41853000	42669000	41829000	41949000	40629000	42189000	41111614.6926537
2818	41898000	42666000	41946000	41946000	40746000	42186000	41120524.7376312
2819	41919000	42663000	41943000	42063000	40743000	42183000	41129434.7826087
2820	41916000	42660000	41940000	42060000	40740000	42180000	41138356.8215892
2821	41913000	42657000	41937000	42057000	40737000	42177000	41147278.8605697
2822	41910000	42654000	41934000	42054000	40734000	42174000	41156188.9055472
2823	41931000	42651000	41931000	42171000	40731000	42171000	41165110.9445277
2824	41976000	42648000	41928000	42288000	40728000	42288000	41174044.9775112
2825	41997000	42645000	41925000	42405000	40725000	42285000	41182991.0044978
2826	41994000	42642000	41922000	42402000	40722000	42282000	41191937.0314843
2827	41991000	42639000	41919000	42399000	40719000	42279000	41200883.0584708
2828	42012000	42636000	41916000	42396000	40836000	42276000	41209829.0854573
2829	42033000	42633000	41913000	42393000	40953000	42273000	41218775.1124438
2830	42054000	42750000	41910000	42390000	40950000	42270000	41227733.1334333
2831	42051000	42747000	41907000	42387000	40947000	42267000	41236679.1604198
2832	42048000	42744000	41904000	42384000	40944000	42264000	41245613.1934033
2833	42069000	42861000	41901000	42381000	40941000	42261000	41254523.2383808
2834	42090000	42858000	41898000	42498000	40938000	42258000	41263445.2773613
2835	42087000	42855000	41895000	42495000	40935000	42255000	41272367.3163418
2836	42084000	42852000	41892000	42492000	40932000	42252000	41281289.3553223
2837	42081000	42849000	41889000	42489000	40929000	42249000	41290211.3943028
2838	42078000	42846000	41886000	42486000	40926000	42246000	41299133.4332834
2839	42147000	42843000	42003000	42603000	41043000	42243000	41308067.4662669
2840	42168000	42960000	4.2e+07	42600000	41040000	42240000	41317001.4992504
2841	42165000	42957000	41997000	42597000	41037000	42237000	41325935.5322339
2842	42162000	42954000	41994000	42594000	41034000	42234000	41334845.5772114
2843	42159000	42951000	41991000	42591000	41031000	42231000	41343743.6281859
2844	42156000	42948000	41988000	42588000	41028000	42228000	41352641.6791604
2845	42153000	42945000	41985000	42585000	41025000	42225000	41361527.7361319
2846	42174000	42942000	41982000	42702000	41022000	42222000	41370401.7991005
2847	42171000	42939000	41979000	42699000	41019000	42219000	41379287.856072
2848	42192000	42936000	41976000	42696000	41016000	42336000	41388173.9130435
2849	42189000	42933000	41973000	42693000	41013000	42333000	41397047.976012
2850	42186000	42930000	41970000	42690000	41010000	42330000	41405922.0389805
2851	42183000	42927000	41967000	42687000	41007000	42327000	41414784.107946
2852	42204000	42924000	42084000	42684000	41004000	42324000	41423634.1829085
2853	42201000	42921000	42081000	42681000	41001000	42321000	41432484.2578711
2854	42246000	43038000	42078000	42678000	40998000	42438000	41441346.3268366
2855	42267000	43155000	42075000	42675000	40995000	42435000	41450196.4017991
2856	42264000	43152000	42072000	42672000	40992000	42432000	41459046.4767616
2857	42261000	43149000	42069000	42669000	40989000	42429000	41467884.5577211
2858	42258000	43146000	42066000	42666000	40986000	42426000	41476722.6386807
2859	42255000	43143000	42063000	42663000	40983000	42423000	41485572.7136432
2860	42276000	43140000	42060000	42780000	40980000	42420000	41494410.7946027
2861	42273000	43137000	42057000	42777000	40977000	42417000	41503236.8815592
2862	42294000	43134000	42054000	42894000	40974000	42414000	41512062.9685157
2863	42291000	43131000	42051000	42891000	40971000	42411000	41520889.0554723
2864	42288000	43128000	42048000	42888000	40968000	42408000	41529703.1484258
2865	42309000	43125000	42045000	43005000	40965000	42405000	41538541.2293853
2866	42306000	43122000	42042000	43002000	40962000	42402000	41547379.3103448
2867	42303000	43119000	42039000	42999000	40959000	42399000	41556217.3913044
2868	42300000	43116000	42036000	42996000	40956000	42396000	41565043.4782609
2869	42297000	43113000	42033000	42993000	40953000	42393000	41573881.5592204
2870	42294000	43110000	42030000	42990000	40950000	42390000	41582707.6461769
2871	42291000	43107000	42027000	42987000	40947000	42387000	41591533.7331334
2872	42312000	43104000	42024000	42984000	41064000	42384000	41600347.8260869
2873	42333000	43101000	42021000	43101000	41061000	42381000	41609161.9190405
2874	42354000	43098000	42018000	43098000	41058000	42498000	41617976.011994
2875	42351000	43095000	42015000	43095000	41055000	42495000	41626790.1049475
2876	42372000	43212000	42012000	43092000	41052000	42492000	41635604.197901
2877	42369000	43209000	42009000	43089000	41049000	42489000	41644430.2848576
2878	42390000	43206000	42006000	43206000	41046000	42486000	41653256.3718141
2879	42387000	43203000	42003000	43203000	41043000	42483000	41662082.4587706
2880	42384000	43200000	4.2e+07	43200000	41040000	42480000	41670896.5517241
2881	42381000	43197000	41997000	43197000	41037000	42477000	41679710.6446777
2882	42426000	43194000	42114000	43194000	41034000	42594000	41688536.7316342
2883	42447000	43191000	42111000	43191000	41031000	42711000	41697374.8125937
2884	42444000	43188000	42108000	43188000	41028000	42708000	41706200.8995502
2885	42441000	43185000	42105000	43185000	41025000	42705000	41715026.9865067
2886	42438000	43182000	42102000	43182000	41022000	42702000	41723853.0734633
2887	42435000	43179000	42099000	43179000	41019000	42699000	41732667.1664168
2888	42480000	43296000	42096000	43296000	41016000	42696000	41741469.2653673
2889	42477000	43293000	42093000	43293000	41013000	42693000	41750271.3643178
2890	42474000	43290000	42090000	43290000	41010000	42690000	41759073.4632684
2891	42495000	43287000	42087000	43287000	41127000	42687000	41767875.5622189
2892	42492000	43284000	42084000	43284000	41124000	42684000	41776653.6731634
2893	42489000	43281000	42081000	43281000	41121000	42681000	41785431.7841079
2894	42510000	43278000	42078000	43398000	41118000	42678000	41794221.8890555
2895	42507000	43275000	42075000	43395000	41115000	42675000	41803000
2896	42504000	43272000	42072000	43392000	41112000	42672000	41811766.1169415
2897	42525000	43269000	42069000	43389000	41109000	42789000	41820544.2278861
2898	42522000	43266000	42066000	43386000	41106000	42786000	41829334.3328336
2899	42519000	43263000	42063000	43383000	41103000	42783000	41838088.4557721
2900	42540000	43260000	42060000	43380000	41100000	42900000	41846842.5787107
2901	42561000	43257000	42057000	43377000	41097000	43017000	41855620.6896552
2902	42558000	43254000	42054000	43374000	41094000	43014000	41864386.8065967
2903	42579000	43371000	42051000	43371000	41091000	43011000	41873152.9235382
2904	42624000	43368000	42168000	43368000	41208000	43008000	41881907.0464768
2905	42621000	43365000	42165000	43365000	41205000	43005000	41890661.1694153
2906	42642000	43362000	42162000	43362000	41202000	43122000	41899415.2923538
2907	42639000	43359000	42159000	43359000	41199000	43119000	41908193.4032984
2908	42636000	43356000	42156000	43356000	41196000	43116000	41916959.5202399
2909	42633000	43353000	42153000	43353000	41193000	43113000	41925737.6311844
2910	42678000	43350000	42270000	43350000	41190000	43230000	41934527.7361319
2911	42675000	43347000	42267000	43347000	41187000	43227000	41943317.8410795
2912	42696000	43344000	42264000	43464000	41184000	43224000	41952083.958021
2913	42717000	43341000	42381000	43461000	41181000	43221000	41960838.0809595
2914	42738000	43338000	42378000	43578000	41178000	43218000	41969580.2098951
2915	42735000	43335000	42375000	43575000	41175000	43215000	41978322.3388306
2916	42732000	43332000	42372000	43572000	41172000	43212000	41987064.4677661
2917	42729000	43329000	42369000	43569000	41169000	43209000	41995794.6026987
2918	42726000	43326000	42366000	43566000	41166000	43206000	42004512.7436282
2919	42723000	43323000	42363000	43563000	41163000	43203000	42013218.8905547
2920	42720000	43320000	42360000	43560000	41160000	43200000	42021925.0374813
2921	42765000	43437000	42357000	43677000	41157000	43197000	42030619.1904048
2922	42762000	43434000	42354000	43674000	41154000	43194000	42039325.3373313
2923	42759000	43431000	42351000	43671000	41151000	43191000	42048031.4842579
2924	42756000	43428000	42348000	43668000	41148000	43188000	42056749.6251874
2925	42753000	43425000	42345000	43665000	41145000	43185000	42065455.7721139
2926	42750000	43422000	42342000	43662000	41142000	43182000	42074161.9190405
2927	42819000	43539000	42459000	43659000	41259000	43179000	42082868.065967
2928	42816000	43536000	42456000	43656000	41256000	43176000	42091574.2128936
2929	42837000	43533000	42453000	43653000	41373000	43173000	42100256.3718141
2930	42858000	43530000	42450000	43650000	41490000	43170000	42108950.5247376
2931	42879000	43527000	42567000	43647000	41487000	43167000	42117644.6776612
2932	42876000	43524000	42564000	43644000	41484000	43164000	42126326.8365817
2933	42897000	43521000	42681000	43641000	41481000	43161000	42135008.9955022
2934	42918000	43518000	42798000	43638000	41478000	43158000	42143703.1484258
2935	42963000	43515000	42795000	43755000	41475000	43275000	42152385.3073463
2936	42960000	43512000	42792000	43752000	41472000	43272000	42161079.4602699
2937	42957000	43509000	42789000	43749000	41469000	43269000	42169785.6071964
2938	42954000	43506000	42786000	43746000	41466000	43266000	42178491.7541229
2939	42951000	43503000	42783000	43743000	41463000	43263000	42187185.9070465
2940	42972000	43500000	42780000	43740000	41460000	43380000	42195880.05997
2941	43017000	43497000	42777000	43857000	41457000	43497000	42204586.2068966
2942	43014000	43494000	42774000	43854000	41454000	43494000	42213292.3538231
2943	43011000	43491000	42771000	43851000	41451000	43491000	42221986.5067466
2944	43008000	43488000	42768000	43848000	41448000	43488000	42230668.6656672
2945	43005000	43485000	42765000	43845000	41445000	43485000	42239362.8185907
2946	43002000	43482000	42762000	43842000	41442000	43482000	42248056.9715142
2947	42999000	43479000	42759000	43839000	41439000	43479000	42256751.1244378
2948	43020000	43476000	42876000	43836000	41436000	43476000	42265457.2713643
2949	43017000	43473000	42873000	43833000	41433000	43473000	42274175.4122939
2950	43014000	43470000	42870000	43830000	41430000	43470000	42282893.5532234
2951	43035000	43467000	42867000	43947000	41427000	43467000	42291611.6941529
2952	43080000	43464000	42984000	43944000	41544000	43464000	42300305.8470765
2953	43101000	43461000	42981000	43941000	41661000	43461000	42308988.005997
2954	43122000	43458000	42978000	43938000	41778000	43458000	42317682.1589205
2955	43143000	43455000	42975000	43935000	41775000	43575000	42326376.3118441
2956	43140000	43452000	42972000	43932000	41772000	43572000	42335070.4647676
2957	43185000	43449000	43089000	44049000	41769000	43569000	42343788.6056972
2958	43206000	43566000	43086000	44046000	41766000	43566000	42352494.7526237
2959	43203000	43563000	43083000	44043000	41763000	43563000	42361188.9055472
2960	43200000	43560000	43080000	44040000	41760000	43560000	42369895.0524738
2961	43197000	43557000	43077000	44037000	41757000	43557000	42378589.2053973
2962	43242000	43674000	43194000	44034000	41754000	43554000	42387271.3643178
2963	43263000	43671000	43191000	44031000	41871000	43551000	42395953.5232384
2964	43260000	43668000	43188000	44028000	41868000	43548000	42404623.6881559
2965	43257000	43665000	43185000	44025000	41865000	43545000	42413293.8530735
2966	43254000	43662000	43182000	44022000	41862000	43542000	42421976.011994
2967	43299000	43779000	43179000	44019000	41859000	43659000	42430658.1709145
2968	43296000	43776000	43176000	44016000	41856000	43656000	42439328.3358321
2969	43317000	43773000	43173000	44133000	41853000	43653000	42447998.5007496
2970	43314000	43770000	43170000	44130000	41850000	43650000	42456656.6716642
2971	43311000	43767000	43167000	44127000	41847000	43647000	42465302.8485757
2972	43308000	43764000	43164000	44124000	41844000	43644000	42473925.0374813
2973	43353000	43761000	43161000	44121000	41961000	43761000	42482571.2143928
2974	43350000	43758000	43158000	44118000	41958000	43758000	42491217.3913044
2975	43371000	43755000	43155000	44235000	41955000	43755000	42499863.5682159
2976	43392000	43752000	43152000	44232000	42072000	43752000	42508485.7571214
2977	43389000	43749000	43149000	44229000	42069000	43749000	42517131.934033
2978	43386000	43746000	43146000	44226000	42066000	43746000	42525766.1169415
2979	43383000	43743000	43143000	44223000	42063000	43743000	42534400.2998501
2980	43404000	43860000	43140000	44220000	42060000	43740000	42543046.4767616
2981	43401000	43857000	43137000	44217000	42057000	43737000	42551692.6536732
2982	43398000	43854000	43134000	44214000	42054000	43734000	42560338.8305847
2983	43419000	43851000	43131000	44331000	42051000	43731000	42568973.0134933
2984	43416000	43848000	43128000	44328000	42048000	43728000	42577583.2083958
2985	43413000	43845000	43125000	44325000	42045000	43725000	42586181.4092954
2986	43410000	43842000	43122000	44322000	42042000	43722000	42594779.6101949
2987	43407000	43839000	43119000	44319000	42039000	43719000	42603389.8050975
2988	43404000	43836000	43116000	44316000	42036000	43716000	42612000
2989	43401000	43833000	43113000	44313000	42033000	43713000	42620610.1949026
2990	43422000	43830000	43110000	44310000	42150000	43710000	42629208.3958021
2991	43419000	43827000	43107000	44307000	42147000	43707000	42637782.6086956
2992	43440000	43824000	43224000	44304000	42144000	43704000	42646368.8155922
2993	43437000	43821000	43221000	44301000	42141000	43701000	42654943.0284858
2994	43482000	43818000	43218000	44418000	42138000	43818000	42663529.2353823
2995	43479000	43815000	43215000	44415000	42135000	43815000	42672127.4362819
2996	43476000	43812000	43212000	44412000	42132000	43812000	42680725.6371814
2997	43473000	43809000	43209000	44409000	42129000	43809000	42689323.838081
2998	43518000	43806000	43326000	44406000	42246000	43806000	42697922.0389805
2999	43515000	43803000	43323000	44403000	42243000	43803000	42706508.2458771
3000	43536000	43800000	43440000	44400000	42240000	43800000	42715118.4407796
3001	43557000	43917000	43437000	44397000	42237000	43797000	42723728.6356822
3002	43578000	43914000	43554000	44394000	42234000	43794000	42732338.8305847
3003	43599000	44031000	43551000	44391000	42231000	43791000	42740961.0194903
3004	43596000	44028000	43548000	44388000	42228000	43788000	42749571.2143928
3005	43617000	44025000	43545000	44505000	42225000	43785000	42758169.4152924
3006	43662000	44142000	43542000	44502000	42342000	43782000	42766767.6161919
3007	43683000	44139000	43539000	44499000	42339000	43899000	42775365.8170915
3008	43680000	44136000	43536000	44496000	42336000	43896000	42783952.023988
3009	43677000	44133000	43533000	44493000	42333000	43893000	42792538.2308846
3010	43674000	44130000	43530000	44490000	42330000	43890000	42801136.4317841
3011	43695000	44127000	43527000	44487000	42327000	44007000	42809734.6326837
3012	43692000	44124000	43524000	44484000	42324000	44004000	42818320.8395802
3013	43689000	44121000	43521000	44481000	42321000	44001000	42826895.0524738
3014	43710000	44118000	43518000	44478000	42318000	44118000	42835469.2653673
3015	43755000	44235000	43635000	44475000	42315000	44115000	42844031.4842579
3016	43752000	44232000	43632000	44472000	42312000	44112000	42852581.7091454
3017	43749000	44229000	43629000	44469000	42309000	44109000	42861131.934033
3018	43746000	44226000	43626000	44466000	42306000	44106000	42869682.1589205
3019	43791000	44223000	43623000	44583000	42423000	44103000	42878232.3838081
3020	43788000	44220000	43620000	44580000	42420000	44100000	42886782.6086957
3021	43785000	44217000	43617000	44577000	42417000	44097000	42895344.8275862
3022	43806000	44334000	43614000	44574000	42414000	44094000	42903895.0524738
3023	43803000	44331000	43611000	44571000	42411000	44091000	42912457.2713643
3024	43800000	44328000	43608000	44568000	42408000	44088000	42921019.4902549
3025	43821000	44325000	43725000	44565000	42405000	44085000	42929569.7151424
3026	43818000	44322000	43722000	44562000	42402000	44082000	42938119.94003
3027	43815000	44319000	43719000	44559000	42399000	44079000	42946682.1589205
3028	43812000	44316000	43716000	44556000	42396000	44076000	42955244.3778111
3029	43833000	44313000	43713000	44673000	42393000	44073000	42963794.6026987
3030	43878000	44310000	43830000	44670000	42510000	44070000	42972356.8215892
3031	43899000	44307000	43827000	44667000	42507000	44187000	42980883.0584708
3032	43944000	44304000	43824000	44784000	42624000	44184000	42989397.3013493
3033	43965000	44301000	43941000	44781000	42621000	44181000	42997899.5502249
3034	43962000	44298000	43938000	44778000	42618000	44178000	43006401.7991004
3035	43983000	44295000	43935000	44895000	42615000	44175000	43014892.053973
3036	43980000	44292000	43932000	44892000	42612000	44172000	43023382.3088456
3037	43977000	44289000	43929000	44889000	42609000	44169000	43031848.5757121
3038	43998000	44406000	43926000	44886000	42606000	44166000	43040290.8545727
3039	44019000	44403000	43923000	45003000	42603000	44163000	43048733.1334333
3040	44040000	44520000	43920000	4.5e+07	42600000	44160000	43057163.4182909
3041	44037000	44517000	43917000	44997000	42597000	44157000	43065581.7091454
3042	44034000	44514000	43914000	44994000	42594000	44154000	43074011.994003
3043	44031000	44511000	43911000	44991000	42591000	44151000	43082418.2908546
3044	44052000	44508000	44028000	44988000	42588000	44148000	43090824.5877061
3045	44073000	44505000	44025000	44985000	42705000	44145000	43099230.8845577
3046	44094000	44502000	44022000	44982000	42702000	44262000	43107637.1814093
3047	44115000	44619000	44019000	44979000	42699000	44259000	43116019.4902549
3048	44112000	44616000	44016000	44976000	42696000	44256000	43124377.8110945
3049	44133000	44733000	44013000	44973000	42693000	44253000	43132736.131934
3050	44178000	44730000	44130000	45090000	42690000	44250000	43141082.4587706
3051	44175000	44727000	44127000	45087000	42687000	44247000	43149428.7856072
3052	44172000	44724000	44124000	45084000	42684000	44244000	43157775.1124438
3053	44193000	44841000	44121000	45081000	42681000	44241000	43166133.4332834
3054	44190000	44838000	44118000	45078000	42678000	44238000	43174491.7541229
3055	44187000	44835000	44115000	45075000	42675000	44235000	43182850.0749625
3056	44184000	44832000	44112000	45072000	42672000	44232000	43191196.4017991
3057	44181000	44829000	44109000	45069000	42669000	44229000	43199530.7346327
3058	44178000	44826000	44106000	45066000	42666000	44226000	43207865.0674663
3059	44175000	44823000	44103000	45063000	42663000	44223000	43216199.4002998
3060	44172000	44820000	44100000	45060000	42660000	44220000	43224509.7451274
3061	44169000	44817000	44097000	45057000	42657000	44217000	43232820.089955
3062	44166000	44814000	44094000	45054000	42654000	44214000	43241130.4347826
3063	44211000	44811000	44211000	45051000	42771000	44211000	43249440.7796102
3064	44232000	44808000	44208000	45048000	42768000	44328000	43257751.1244378
3065	44229000	44805000	44205000	45045000	42765000	44325000	43266049.4752624
3066	44226000	44802000	44202000	45042000	42762000	44322000	43274347.826087
3067	44223000	44799000	44199000	45039000	42759000	44319000	43282658.1709145
3068	44220000	44796000	44196000	45036000	42756000	44316000	43290956.5217391
3069	44217000	44793000	44193000	45033000	42753000	44313000	43299254.8725637
3070	44214000	44790000	44190000	45030000	42750000	44310000	43307553.2233883
