envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
1836	30228000	32052000	30612000	28212000	31092000	29172000	29464833.5832084
1837	30225000	32049000	30609000	28209000	31089000	29169000	29478409.2953523
1838	30270000	32166000	30606000	28326000	31086000	29166000	29491985.0074963
1839	30267000	32163000	30603000	28323000	31083000	29163000	29505560.7196402
1840	30264000	32160000	30600000	28320000	31080000	29160000	29519124.4377811
1841	30285000	32277000	30597000	28317000	31077000	29157000	29532700.149925
1842	30282000	32274000	30594000	28314000	31074000	29154000	29546287.856072
1843	30303000	32391000	30591000	28311000	31071000	29151000	29559863.5682159
1844	30324000	32388000	30588000	28308000	31188000	29148000	29573439.2803598
1845	30369000	32385000	30585000	28305000	31305000	29265000	29587002.9985008
1846	30366000	32382000	30582000	28302000	31302000	29262000	29600590.7046477
1847	30387000	32379000	30579000	28419000	31299000	29259000	29614178.4107946
1848	30408000	32376000	30696000	28416000	31296000	29256000	29627754.1229385
1849	30429000	32373000	30693000	28413000	31413000	29253000	29641305.8470765
1850	30450000	32370000	30690000	28410000	31410000	29370000	29654845.5772114
1851	30495000	32367000	30807000	28407000	31407000	29487000	29668385.3073463
1852	30516000	32364000	30804000	28404000	31404000	29604000	29681925.0374813
1853	30561000	32361000	30801000	28521000	31521000	29601000	29695464.7676162
1854	30582000	32358000	30798000	28638000	31518000	29598000	29708992.5037481
1855	30579000	32355000	30795000	28635000	31515000	29595000	29722520.2398801
1856	30576000	32352000	30792000	28632000	31512000	29592000	29736047.976012
1857	30597000	32349000	30789000	28629000	31509000	29709000	29749575.7121439
1858	30642000	32346000	30906000	28746000	31506000	29706000	29763103.4482759
1859	30639000	32343000	30903000	28743000	31503000	29703000	29776631.1844078
1860	30636000	32340000	30900000	28740000	31500000	29700000	29790134.9325337
1861	30633000	32337000	30897000	28737000	31497000	29697000	29803638.6806597
1862	30654000	32334000	31014000	28734000	31494000	29694000	29817154.4227886
1863	30675000	32331000	31131000	28731000	31491000	29691000	29830670.1649175
1864	30720000	32328000	31128000	28848000	31608000	29688000	29844185.9070465
1865	30717000	32325000	31125000	28845000	31605000	29685000	29857701.6491754
1866	30714000	32322000	31122000	28842000	31602000	29682000	29871205.3973014
1867	30735000	32319000	31119000	28839000	31719000	29679000	29884697.1514243
1868	30756000	32316000	31116000	28836000	31716000	29796000	29898176.9115442
1869	30753000	32313000	31113000	28833000	31713000	29793000	29911692.6536732
1870	30750000	32310000	31110000	28830000	31710000	29790000	29925208.3958021
1871	30771000	32307000	31107000	28827000	31827000	29787000	29938712.143928
1872	30792000	32424000	31104000	28824000	31824000	29784000	29952215.892054
1873	30789000	32421000	31101000	28821000	31821000	29781000	29965719.6401799
1874	30786000	32418000	31098000	28818000	31818000	29778000	29979223.3883058
1875	30783000	32415000	31095000	28815000	31815000	29775000	29992703.1484258
1876	30780000	32412000	31092000	28812000	31812000	29772000	30006182.9085457
1877	30777000	32409000	31089000	28809000	31809000	29769000	30019650.6746627
1878	30798000	32526000	31086000	28806000	31806000	29766000	30033118.4407796
1879	30867000	32643000	31203000	28803000	31923000	29763000	30046586.2068966
1880	30888000	32640000	31320000	28800000	31920000	29760000	30060041.9790105
1881	30909000	32757000	31317000	28797000	31917000	29757000	30073497.7511244
1882	30906000	32754000	31314000	28794000	31914000	29754000	30086953.5232384
1883	30927000	32751000	31311000	28791000	32031000	29751000	30100421.2893553
1884	30996000	32748000	31308000	28908000	32148000	29868000	30113889.0554723
1885	30993000	32745000	31305000	28905000	32145000	29865000	30127332.8335832
1886	30990000	32742000	31302000	28902000	32142000	29862000	30140764.6176912
1887	30987000	32739000	31299000	28899000	32139000	29859000	30154220.3898051
1888	30984000	32736000	31296000	28896000	32136000	29856000	30167688.155922
1889	30981000	32733000	31293000	28893000	32133000	29853000	30181155.922039
1890	30978000	32730000	31290000	28890000	32130000	29850000	30194611.6941529
1891	30999000	32727000	31407000	28887000	32127000	29847000	30208067.4662669
1892	31020000	32724000	31404000	28884000	32244000	29844000	30221511.2443778
1893	31089000	32841000	31401000	29001000	32361000	29841000	30234931.0344828
1894	31110000	32838000	31398000	28998000	32358000	29958000	30248338.8305847
1895	31131000	32835000	31395000	29115000	32355000	29955000	30261734.6326837
1896	31176000	32832000	31392000	29232000	32472000	29952000	30275118.4407796
1897	31173000	32829000	31389000	29229000	32469000	29949000	30288478.2608696
1898	31242000	32946000	31386000	29226000	32586000	30066000	30301826.0869565
1899	31263000	32943000	31503000	29223000	32583000	30063000	30315185.9070465
1900	31260000	32940000	31500000	29220000	32580000	30060000	30328557.7211394
1901	31305000	32937000	31497000	29217000	32697000	30177000	30341917.5412294
1902	31326000	32934000	31494000	29334000	32694000	30174000	30355289.3553223
1903	31323000	32931000	31491000	29331000	32691000	30171000	30368637.1814093
1904	31344000	32928000	31488000	29328000	32808000	30168000	30381985.0074963
1905	31365000	32925000	31485000	29325000	32925000	30165000	30395332.8335832
1906	31410000	32922000	31482000	29322000	33042000	30282000	30408692.6536732
1907	31431000	32919000	31599000	29319000	33039000	30279000	30422028.4857571
1908	31476000	32916000	31716000	29316000	33036000	30396000	30435352.3238381
1909	31473000	32913000	31713000	29313000	33033000	30393000	30448664.167916
1910	31494000	32910000	31830000	29310000	33030000	30390000	30461952.023988
1911	31515000	32907000	31827000	29307000	33027000	30507000	30475227.886057
1912	31536000	32904000	31944000	29304000	33024000	30504000	30488503.7481259
1913	31533000	32901000	31941000	29301000	33021000	30501000	30501779.6101949
1914	31530000	32898000	31938000	29298000	33018000	30498000	30515067.4662669
1915	31551000	33015000	31935000	29295000	33015000	30495000	30528343.3283358
1916	31572000	33012000	32052000	29292000	33012000	30492000	30541607.1964018
1917	31593000	33129000	32049000	29289000	33009000	30489000	30554835.0824588
1918	31614000	33126000	32046000	29406000	33006000	30486000	30568026.9865067
1919	31611000	33123000	32043000	29403000	33003000	30483000	30581218.8905547
1920	31632000	33120000	32040000	29520000	3.3e+07	30480000	30594398.8005997
1921	31629000	33117000	32037000	29517000	32997000	30477000	30607566.7166417
1922	31674000	33114000	32034000	29634000	33114000	30474000	30620722.6386807
1923	31671000	33111000	32031000	29631000	33111000	30471000	30633890.5547226
1924	31692000	33228000	32028000	29628000	33108000	30468000	30647058.4707646
1925	31689000	33225000	32025000	29625000	33105000	30465000	30660214.3928036
1926	31734000	33342000	32142000	29622000	33102000	30462000	30673358.3208396
1927	31755000	33459000	32139000	29619000	33099000	30459000	30686502.2488756
1928	31752000	33456000	32136000	29616000	33096000	30456000	30699646.1769115
1929	31749000	33453000	32133000	29613000	33093000	30453000	30712790.1049475
1930	31770000	33450000	32130000	29610000	33090000	30570000	30725910.0449775
1931	31767000	33447000	32127000	29607000	33087000	30567000	30739041.9790105
1932	31812000	33444000	32124000	29604000	33204000	30684000	30752161.9190405
1933	31857000	33441000	32121000	29721000	33321000	30681000	30765269.8650675
1934	31878000	33438000	32238000	29718000	33318000	30678000	30778377.8110945
1935	31875000	33435000	32235000	29715000	33315000	30675000	30791485.7571214
1936	31872000	33432000	32232000	29712000	33312000	30672000	30804593.7031484
1937	31893000	33429000	32229000	29709000	33309000	30789000	30817665.6671664
1938	31914000	33426000	32226000	29706000	33306000	30906000	30830749.6251874
1939	31935000	33423000	32223000	29703000	33423000	30903000	30843845.5772114
1940	31932000	33420000	32220000	29700000	33420000	30900000	30856929.5352324
1941	31953000	33417000	32217000	29697000	33417000	31017000	30870001.4992504
1942	31974000	33414000	32214000	29814000	33414000	31014000	30883085.4572714
1943	31995000	33411000	32211000	29811000	33531000	31011000	30896157.4212894
1944	32016000	33408000	32328000	29808000	33528000	31008000	30909205.3973014
1945	32037000	33405000	32325000	29925000	33525000	31005000	30922229.3853073
1946	32082000	33402000	32442000	30042000	33522000	31002000	30935253.3733133
1947	32079000	33399000	32439000	30039000	33519000	30999000	30948253.3733133
1948	32124000	33396000	32436000	30156000	33516000	31116000	30961241.3793103
1949	32121000	33393000	32433000	30153000	33513000	31113000	30974241.3793103
1950	32142000	33390000	32430000	30270000	33510000	31110000	30987241.3793103
1951	32163000	33507000	32427000	30267000	33507000	31107000	31000265.3673163
1952	32208000	33504000	32424000	30264000	33624000	31224000	31013277.3613193
1953	32205000	33501000	32421000	30261000	33621000	31221000	31026289.3553223
1954	32226000	33498000	32538000	30258000	33618000	31218000	31039301.3493253
1955	32271000	33615000	32535000	30255000	33615000	31335000	31052325.3373313
1956	32292000	33612000	32532000	30252000	33612000	31452000	31065349.3253373
1957	32289000	33609000	32529000	30249000	33609000	31449000	31078361.3193403
1958	32310000	33726000	32526000	30246000	33606000	31446000	31091385.3073463
1959	32307000	33723000	32523000	30243000	33603000	31443000	31104373.3133433
1960	32328000	33720000	32520000	30240000	33720000	31440000	31117373.3133433
1961	32325000	33717000	32517000	30237000	33717000	31437000	31130373.3133433
1962	32346000	33714000	32514000	30354000	33714000	31434000	31143361.3193403
1963	32391000	33711000	32511000	30471000	33831000	31431000	31156349.3253373
1964	32436000	33708000	32628000	30468000	33828000	31548000	31169337.3313343
1965	32433000	33705000	32625000	30465000	33825000	31545000	31182325.3373313
1966	32430000	33702000	32622000	30462000	33822000	31542000	31195313.3433283
1967	32427000	33699000	32619000	30459000	33819000	31539000	31208289.3553223
1968	32448000	33696000	32616000	30456000	33816000	31656000	31221265.3673163
1969	32469000	33693000	32733000	30453000	33813000	31653000	31234229.3853073
1970	32466000	33690000	32730000	30450000	33810000	31650000	31247181.4092954
1971	32487000	33807000	32727000	30447000	33807000	31647000	31260109.4452774
1972	32484000	33804000	32724000	30444000	33804000	31644000	31273049.4752624
1973	32505000	33801000	32721000	30441000	33921000	31641000	31286001.4992504
1974	32526000	33798000	32838000	30438000	33918000	31638000	31298953.5232384
1975	32547000	33795000	32955000	30435000	33915000	31635000	31311905.5472264
1976	32568000	33792000	32952000	30432000	33912000	31752000	31324845.5772114
1977	32589000	33789000	32949000	30549000	33909000	31749000	31337773.6131934
1978	32586000	33786000	32946000	30546000	33906000	31746000	31350701.6491754
1979	32583000	33783000	32943000	30543000	33903000	31743000	31363617.6911544
1980	32580000	33780000	32940000	30540000	33900000	31740000	31376521.7391304
1981	32625000	33897000	32937000	30657000	33897000	31737000	31389425.7871064
1982	32622000	33894000	32934000	30654000	33894000	31734000	31402353.8230885
1983	32643000	33891000	33051000	30651000	33891000	31731000	31415269.8650675
1984	32640000	33888000	33048000	30648000	33888000	31728000	31428173.9130435
1985	32637000	33885000	33045000	30645000	33885000	31725000	31441065.9670165
1986	32658000	33882000	33042000	30762000	33882000	31722000	31453958.0209895
1987	32679000	33879000	33039000	30759000	33879000	31839000	31466850.0749625
1988	32700000	33876000	33036000	30756000	33876000	31956000	31479742.1289355
1989	32697000	33873000	33033000	30753000	33873000	31953000	31492634.1829085
1990	32718000	33990000	33030000	30750000	33870000	31950000	31505526.2368816
1991	32739000	33987000	33027000	30867000	33867000	31947000	31518418.2908546
1992	32736000	33984000	33024000	30864000	33864000	31944000	31531298.3508246
1993	32733000	33981000	33021000	30861000	33861000	31941000	31544190.4047976
1994	32730000	33978000	33018000	30858000	33858000	31938000	31557082.4587706
1995	32727000	33975000	33015000	30855000	33855000	31935000	31569962.5187406
1996	32724000	33972000	33012000	30852000	33852000	31932000	31582842.5787106
1997	32769000	33969000	33009000	30849000	33969000	32049000	31595710.6446777
1998	32766000	33966000	33006000	30846000	33966000	32046000	31608590.7046477
1999	32763000	33963000	33003000	30843000	33963000	32043000	31621458.7706147
2000	32784000	33960000	33120000	30840000	33960000	32040000	31634314.8425787
2001	32781000	33957000	33117000	30837000	33957000	32037000	31647158.9205397
2002	32802000	34074000	33114000	30834000	33954000	32034000	31660002.9985008
2003	32799000	34071000	33111000	30831000	33951000	32031000	31672835.0824588
2004	32796000	34068000	33108000	30828000	33948000	32028000	31685667.1664168
2005	32841000	34065000	33105000	30945000	33945000	32145000	31698511.2443778
2006	32838000	34062000	33102000	30942000	33942000	32142000	31711343.3283358
2007	32859000	34059000	33219000	30939000	33939000	32139000	31724175.4122939
2008	32904000	34056000	33336000	31056000	33936000	32136000	31736983.5082459
2009	32925000	34053000	33333000	31053000	33933000	32253000	31749779.6101949
2010	32970000	34170000	33330000	31170000	33930000	32250000	31762575.7121439
2011	32991000	34167000	33327000	31167000	34047000	32247000	31775347.826087
2012	32988000	34164000	33324000	31164000	34044000	32244000	31788119.94003
2013	33009000	34281000	33321000	31161000	34041000	32241000	31800868.065967
2014	33054000	34398000	33318000	31158000	34158000	32238000	31813628.185907
2015	33051000	34395000	33315000	31155000	34155000	32235000	31826400.2998501
2016	33096000	34392000	33432000	31152000	34272000	32232000	31839136.4317841
2017	33117000	34389000	33429000	31149000	34269000	32349000	31851872.5637181
2018	33114000	34386000	33426000	31146000	34266000	32346000	31864620.6896552
2019	33135000	34383000	33423000	31263000	34263000	32343000	31877380.8095952
2020	33156000	34380000	33540000	31260000	34260000	32340000	31890128.9355322
2021	33201000	34377000	33657000	31257000	34257000	32457000	31902877.0614693
2022	33198000	34374000	33654000	31254000	34254000	32454000	31915637.1814093
2023	33195000	34371000	33651000	31251000	34251000	32451000	31928385.3073463
2024	33192000	34368000	33648000	31248000	34248000	32448000	31941145.4272864
2025	33213000	34365000	33645000	31365000	34245000	32445000	31953905.5472264
2026	33234000	34482000	33642000	31362000	34242000	32442000	31966665.6671664
2027	33231000	34479000	33639000	31359000	34239000	32439000	31979401.7991005
2028	33228000	34476000	33636000	31356000	34236000	32436000	31992149.9250375
2029	33225000	34473000	33633000	31353000	34233000	32433000	32004910.0449775
2030	33222000	34470000	33630000	31350000	34230000	32430000	32017646.1769115
2031	33243000	34587000	33627000	31347000	34227000	32427000	32030406.2968516
2032	33264000	34584000	33624000	31344000	34344000	32424000	32043166.4167916
2033	33285000	34581000	33621000	31341000	34461000	32421000	32055938.5307346
2034	33306000	34578000	33738000	31338000	34458000	32418000	32068698.6506747
2035	33303000	34575000	33735000	31335000	34455000	32415000	32081434.7826087
2036	33324000	34572000	33732000	31332000	34572000	32412000	32094158.9205397
2037	33345000	34689000	33729000	31329000	34569000	32409000	32106895.0524738
2038	33342000	34686000	33726000	31326000	34566000	32406000	32119619.1904048
2039	33387000	34683000	33723000	31443000	34563000	32523000	32132343.3283358
2040	33384000	34680000	33720000	31440000	34560000	32520000	32145079.4602699
2041	33429000	34677000	33717000	31437000	34677000	32637000	32157815.5922039
2042	33450000	34674000	33714000	31554000	34674000	32634000	32170551.7241379
2043	33471000	34671000	33831000	31551000	34671000	32631000	32183275.862069
2044	33468000	34668000	33828000	31548000	34668000	32628000	32195988.005997
2045	33465000	34665000	33825000	31545000	34665000	32625000	32208700.149925
2046	33486000	34662000	33822000	31662000	34662000	32622000	32221400.2998501
2047	33483000	34659000	33819000	31659000	34659000	32619000	32234076.4617691
2048	33480000	34656000	33816000	31656000	34656000	32616000	32246728.6356822
2049	33525000	34653000	33813000	31773000	34653000	32733000	32259392.8035982
2050	33546000	34650000	33810000	31890000	34650000	32730000	32272056.9715142
2051	33543000	34647000	33807000	31887000	34647000	32727000	32284709.1454273
2052	33540000	34644000	33804000	31884000	34644000	32724000	32297361.3193403
2053	33561000	34641000	33801000	32001000	34641000	32721000	32309989.5052474
2054	33558000	34638000	33798000	31998000	34638000	32718000	32322617.6911544
2055	33555000	34635000	33795000	31995000	34635000	32715000	32335257.8710645
2056	33576000	34632000	33912000	31992000	34632000	32712000	32347898.0509745
2057	33597000	34629000	33909000	32109000	34629000	32709000	32360538.2308846
2058	33594000	34626000	33906000	32106000	34626000	32706000	32373166.4167916
2059	33615000	34743000	33903000	32103000	34623000	32703000	32385806.5967016
2060	33636000	34740000	34020000	32100000	34620000	32700000	32398446.7766117
2061	33633000	34737000	34017000	32097000	34617000	32697000	32411086.9565217
2062	33630000	34734000	34014000	32094000	34614000	32694000	32423715.1424288
2063	33627000	34731000	34011000	32091000	34611000	32691000	32436331.3343328
2064	33624000	34728000	34008000	32088000	34608000	32688000	32448959.5202399
2065	33621000	34725000	34005000	32085000	34605000	32685000	32461575.7121439
2066	33618000	34722000	34002000	32082000	34602000	32682000	32474191.904048
2067	33639000	34719000	33999000	32199000	34599000	32679000	32486796.101949
2068	33660000	34716000	33996000	32316000	34596000	32676000	32499388.3058471
2069	33705000	34713000	34113000	32313000	34713000	32673000	32511980.5097451
2070	33726000	34710000	34110000	32430000	34710000	32670000	32524560.7196402
2071	33819000	34707000	34227000	32547000	34827000	32787000	32537116.9415292
2072	33840000	34704000	34344000	32544000	34824000	32784000	32549661.1694153
2073	33837000	34701000	34341000	32541000	34821000	32781000	32562217.3913043
2074	33834000	34698000	34338000	32538000	34818000	32778000	32574773.6131934
2075	33855000	34695000	34455000	32535000	34815000	32775000	32587305.8470765
2076	33876000	34692000	34452000	32532000	34932000	32772000	32599826.0869565
2077	33897000	34689000	34449000	32529000	35049000	32769000	32612334.3328336
2078	33894000	34686000	34446000	32526000	35046000	32766000	32624830.5847076
2079	33939000	34683000	34443000	32523000	35163000	32883000	32637302.8485757
2080	33984000	34800000	34440000	32520000	35160000	3.3e+07	32649763.1184408
2081	33981000	34797000	34437000	32517000	35157000	32997000	32662223.3883058
2082	34026000	34794000	34554000	32514000	35274000	32994000	32674671.6641679
2083	34047000	34791000	34551000	32631000	35271000	32991000	32687119.94003
2084	34044000	34788000	34548000	32628000	35268000	32988000	32699556.2218891
2085	34041000	34785000	34545000	32625000	35265000	32985000	32711992.5037481
2086	34038000	34782000	34542000	32622000	35262000	32982000	32724428.7856072
2087	34035000	34779000	34539000	32619000	35259000	32979000	32736877.0614693
2088	34032000	34776000	34536000	32616000	35256000	32976000	32749337.3313343
2089	34029000	34773000	34533000	32613000	35253000	32973000	32761797.6011994
2090	34074000	34770000	34530000	32730000	35250000	33090000	32774257.8710645
2091	34119000	34767000	34527000	32847000	35247000	33207000	32786694.1529235
2092	34116000	34764000	34524000	32844000	35244000	33204000	32799130.4347826
2093	34113000	34761000	34521000	32841000	35241000	33201000	32811554.7226387
2094	34110000	34758000	34518000	32838000	35238000	33198000	32823967.0164918
2095	34131000	34755000	34515000	32835000	35355000	33195000	32836367.3163418
2096	34128000	34752000	34512000	32832000	35352000	33192000	32848767.6161919
2097	34125000	34749000	34509000	32829000	35349000	33189000	32861155.922039
2098	34146000	34746000	34506000	32946000	35346000	33186000	32873544.2278861
2099	34167000	34743000	34503000	33063000	35343000	33183000	32885932.5337331
2100	34236000	34740000	34620000	33180000	35340000	33300000	32898308.8455772
2101	34257000	34737000	34737000	33177000	35337000	33297000	32910673.1634183
2102	34254000	34734000	34734000	33174000	35334000	33294000	32923037.4812594
2103	34251000	34731000	34731000	33171000	35331000	33291000	32935389.8050975
2104	34248000	34728000	34728000	33168000	35328000	33288000	32947742.1289355
2105	34245000	34725000	34725000	33165000	35325000	33285000	32960106.4467766
2106	34242000	34722000	34722000	33162000	35322000	33282000	32972470.7646177
2107	34239000	34719000	34719000	33159000	35319000	33279000	32984811.0944528
2108	34236000	34716000	34716000	33156000	35316000	33276000	32997151.4242879
2109	34233000	34713000	34713000	33153000	35313000	33273000	33009467.7661169
2110	34230000	34710000	34710000	33150000	35310000	33270000	33021796.101949
2111	34275000	34827000	34707000	33267000	35307000	33267000	33034112.4437781
2112	34320000	34824000	34824000	33384000	35304000	33264000	33046392.8035982
2113	34317000	34821000	34821000	33381000	35301000	33261000	33058649.1754123
2114	34338000	34818000	34818000	33498000	35298000	33258000	33070905.5472264
2115	34359000	34815000	34935000	33495000	35295000	33255000	33083173.9130435
2116	34356000	34812000	34932000	33492000	35292000	33252000	33095442.2788606
2117	34377000	34809000	34929000	33609000	35289000	33249000	33107686.6566717
2118	34374000	34806000	34926000	33606000	35286000	33246000	33119943.0284858
2119	34371000	34803000	34923000	33603000	35283000	33243000	33132187.4062969
2120	34368000	34800000	34920000	33600000	35280000	33240000	33144419.790105
2121	34365000	34797000	34917000	33597000	35277000	33237000	33156652.173913
2122	34386000	34794000	34914000	33594000	35394000	33234000	33168872.5637181
2123	34407000	34791000	34911000	33591000	35511000	33231000	33181116.9415292
2124	34404000	34788000	34908000	33588000	35508000	33228000	33193349.3253373
2125	34401000	34785000	34905000	33585000	35505000	33225000	33205569.7151424
2126	34446000	34782000	34902000	33702000	35502000	33342000	33217778.1109445
2127	34443000	34779000	34899000	33699000	35499000	33339000	33229986.5067466
2128	34440000	34776000	34896000	33696000	35496000	33336000	33242194.9025487
2129	34461000	34893000	34893000	33693000	35493000	33333000	33254403.2983508
2130	34506000	34890000	35010000	33690000	35610000	33330000	33266623.6881559
2131	34503000	34887000	35007000	33687000	35607000	33327000	33278844.077961
2132	34524000	34884000	35004000	33804000	35604000	33324000	33291052.4737631
2133	34521000	34881000	35001000	33801000	35601000	33321000	33303272.8635682
2134	34542000	34878000	34998000	33798000	35718000	33318000	33315481.2593703
2135	34539000	34875000	34995000	33795000	35715000	33315000	33327677.6611694
2136	34560000	34872000	34992000	33792000	35832000	33312000	33339862.0689655
2137	34557000	34869000	34989000	33789000	35829000	33309000	33352034.4827586
2138	34554000	34866000	34986000	33786000	35826000	33306000	33364206.8965517
2139	34551000	34863000	34983000	33783000	35823000	33303000	33376367.3163418
2140	34572000	34860000	34980000	33780000	35940000	33300000	33388527.7361319
2141	34593000	34977000	34977000	33777000	35937000	33297000	33400676.161919
2142	34590000	34974000	34974000	33774000	35934000	33294000	33412812.5937031
2143	34611000	34971000	34971000	33771000	36051000	33291000	33424949.0254873
2144	34608000	34968000	34968000	33768000	36048000	33288000	33437049.4752624
2145	34629000	34965000	34965000	33765000	36165000	33285000	33449161.9190405
2146	34650000	34962000	34962000	33762000	36162000	33402000	33461262.3688156
2147	34695000	35079000	34959000	33759000	36279000	33399000	33473362.8185907
2148	34740000	35076000	34956000	33876000	36396000	33396000	33485463.2683658
2149	34761000	35073000	34953000	33873000	36513000	33393000	33497551.7241379
2150	34782000	35070000	34950000	33870000	36630000	33390000	33509640.17991
2151	34779000	35067000	34947000	33867000	36627000	33387000	33521728.6356822
2152	34776000	35064000	34944000	33864000	36624000	33384000	33533805.0974513
2153	34821000	35181000	35061000	33861000	36621000	33381000	33545893.5532234
2154	34842000	35178000	35058000	33858000	36618000	33498000	33557994.0029985
2155	34839000	35175000	35055000	33855000	36615000	33495000	33570070.4647676
2156	34836000	35172000	35052000	33852000	36612000	33492000	33582134.9325337
2157	34857000	35169000	35049000	33849000	36729000	33489000	33594175.4122939
2158	34878000	35166000	35046000	33966000	36726000	33486000	33606215.892054
2159	34899000	35163000	35163000	33963000	36723000	33483000	33618256.3718141
2160	34968000	35160000	35160000	34080000	36840000	33600000	33630296.8515742
2161	34965000	35157000	35157000	34077000	36837000	33597000	33642313.3433283
2162	34962000	35154000	35154000	34074000	36834000	33594000	33654305.8470765
2163	34983000	35151000	35151000	34071000	36831000	33711000	33666322.3388306
2164	35004000	35148000	35148000	34188000	36828000	33708000	33678326.8365817
2165	35001000	35145000	35145000	34185000	36825000	33705000	33690319.3403298
2166	35046000	35142000	35142000	34182000	36942000	33822000	33702299.850075
2167	35043000	35139000	35139000	34179000	36939000	33819000	33714280.3598201
2168	35112000	35256000	35136000	34176000	37056000	33936000	33726248.8755622
2169	35109000	35253000	35133000	34173000	37053000	33933000	33738241.3793103
2170	35106000	35250000	35130000	34170000	37050000	33930000	33750233.8830585
2171	35103000	35247000	35127000	34167000	37047000	33927000	33762214.3928036
2172	35100000	35244000	35124000	34164000	37044000	33924000	33774182.9085457
2173	35097000	35241000	35121000	34161000	37041000	33921000	33786151.4242879
2174	35118000	35238000	35118000	34158000	37158000	33918000	33798119.94003
2175	35115000	35235000	35115000	34155000	37155000	33915000	33810076.4617691
2176	35112000	35232000	35112000	34152000	37152000	33912000	33822008.9955022
2177	35157000	35229000	35109000	34269000	37149000	34029000	33833929.5352324
2178	35154000	35226000	35106000	34266000	37146000	34026000	33845862.0689655
2179	35175000	35223000	35103000	34383000	37143000	34023000	33857794.6026987
2180	35220000	35220000	35220000	34380000	37140000	34140000	33869739.1304348
2181	35241000	35217000	35217000	34377000	37137000	34257000	33881671.6641679
2182	35262000	35214000	35214000	34374000	37134000	34374000	33893592.2038981
2183	35259000	35211000	35211000	34371000	37131000	34371000	33905500.7496252
2184	35256000	35208000	35208000	34368000	37128000	34368000	33917409.2953523
2185	35277000	35205000	35205000	34365000	37245000	34365000	33929317.8410795
2186	35274000	35202000	35202000	34362000	37242000	34362000	33941214.3928036
2187	35295000	35319000	35199000	34359000	37239000	34359000	33953122.9385307
2188	35292000	35316000	35196000	34356000	37236000	34356000	33964995.5022489
2189	35289000	35313000	35193000	34353000	37233000	34353000	33976856.071964
2190	35286000	35310000	35190000	34350000	37230000	34350000	33988692.6536732
2191	35283000	35307000	35187000	34347000	37227000	34347000	34000505.2473763
2192	35280000	35304000	35184000	34344000	37224000	34344000	34012293.8530735
2193	35277000	35301000	35181000	34341000	37221000	34341000	34024058.4707646
2194	35274000	35298000	35178000	34338000	37218000	34338000	34035811.0944528
2195	35295000	35295000	35295000	34335000	37215000	34335000	34047551.7241379
2196	35292000	35292000	35292000	34332000	37212000	34332000	34059292.3538231
2197	35289000	35289000	35289000	34329000	37209000	34329000	34071020.9895052
2198	35286000	35286000	35286000	34326000	37206000	34326000	34082749.6251874
2199	35331000	35403000	35403000	34323000	37203000	34323000	34094478.2608696
2200	35328000	35400000	35400000	34320000	37200000	34320000	34106218.8905547
2201	35397000	35397000	35397000	34437000	37317000	34437000	34117935.5322339
2202	35442000	35394000	35394000	34554000	37434000	34434000	34129652.173913
2203	35439000	35391000	35391000	34551000	37431000	34431000	34141368.8155922
2204	35436000	35388000	35388000	34548000	37428000	34428000	34153097.4512744
2205	35457000	35385000	35385000	34545000	37545000	34425000	34164826.0869565
2206	35526000	35502000	35502000	34662000	37542000	34422000	34176542.7286357
2207	35547000	35499000	35499000	34659000	37659000	34419000	34188259.3703148
2208	35544000	35496000	35496000	34656000	37656000	34416000	34199976.011994
2209	35541000	35493000	35493000	34653000	37653000	34413000	34211680.6596702
2210	35610000	35610000	35490000	34770000	37770000	34410000	34223385.3073463
2211	35607000	35607000	35487000	34767000	37767000	34407000	34235077.9610195
2212	35604000	35604000	35484000	34764000	37764000	34404000	34246746.6266867
2213	35625000	35601000	35481000	34881000	37761000	34401000	34258427.2863568
2214	35670000	35598000	35598000	34878000	37878000	34398000	34270095.952024
2215	35667000	35595000	35595000	34875000	37875000	34395000	34281764.6176912
2216	35664000	35592000	35592000	34872000	37872000	34392000	34293445.2773613
2217	35685000	35709000	35589000	34869000	37869000	34389000	34305125.9370315
2218	35682000	35706000	35586000	34866000	37866000	34386000	34316806.5967017
2219	35727000	35703000	35703000	34863000	37863000	34503000	34328487.2563718
2220	35748000	35820000	35700000	34860000	37860000	34500000	34340155.922039
2221	35745000	35817000	35697000	34857000	37857000	34497000	34351812.5937032
2222	35766000	35814000	35694000	34854000	37974000	34494000	34363457.2713643
2223	35763000	35811000	35691000	34851000	37971000	34491000	34375101.9490255
2224	35784000	35808000	35688000	34848000	37968000	34608000	34386746.6266867
2225	35805000	35805000	35685000	34845000	38085000	34605000	34398403.2983508
2226	35802000	35802000	35682000	34842000	38082000	34602000	34410047.976012
2227	35799000	35799000	35679000	34839000	38079000	34599000	34421692.6536732
2228	35820000	35796000	35796000	34836000	38076000	34596000	34433325.3373313
2229	35889000	35913000	35913000	34833000	38193000	34593000	34444946.0269865
2230	35910000	35910000	35910000	34830000	38190000	34710000	34456530.7346327
2231	35931000	35907000	36027000	34827000	38187000	34707000	34468115.4422789
2232	35928000	35904000	36024000	34824000	38184000	34704000	34479700.149925
2233	35949000	35901000	36021000	34821000	38301000	34701000	34491284.8575712
2234	35970000	35898000	36138000	34818000	38298000	34698000	34502869.5652174
