envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
5140	55716000	56700000	55620000	54660000	55740000	55860000	55851400.2998501
5141	55713000	56697000	55617000	54657000	55737000	55857000	55856412.2938531
5142	55734000	56694000	55734000	54654000	55734000	55854000	55861412.2938531
5143	55731000	56691000	55731000	54651000	55731000	55851000	55866400.2998501
5144	55728000	56688000	55728000	54648000	55728000	55848000	55871376.3118441
5145	55725000	56685000	55725000	54645000	55725000	55845000	55876352.3238381
5146	55722000	56682000	55722000	54642000	55722000	55842000	55881328.3358321
5147	55743000	56679000	55719000	54639000	55839000	55839000	55886292.3538231
5148	55740000	56676000	55716000	54636000	55836000	55836000	55891256.3718141
5149	55737000	56673000	55713000	54633000	55833000	55833000	55896220.3898051
5150	55734000	56670000	55710000	54630000	55830000	55830000	55901172.4137931
5151	55755000	56667000	55707000	54747000	55827000	55827000	55906112.4437781
5152	55752000	56664000	55704000	54744000	55824000	55824000	55911052.4737631
5153	55749000	56661000	55701000	54741000	55821000	55821000	55915992.5037481
5154	55746000	56658000	55698000	54738000	55818000	55818000	55920920.5397301
5155	55767000	56655000	55695000	54855000	55815000	55815000	55925848.5757121
5156	55764000	56652000	55692000	54852000	55812000	55812000	55930776.6116941
5157	55785000	56649000	55689000	54849000	55929000	55809000	55935680.6596702
5158	55806000	56646000	55686000	54846000	55926000	55926000	55940596.7016492
5159	55803000	56643000	55683000	54843000	55923000	55923000	55945512.7436282
5160	55800000	56640000	55680000	54840000	55920000	55920000	55950428.7856072
5161	55797000	56637000	55677000	54837000	55917000	55917000	55955344.8275862
5162	55818000	56634000	55794000	54834000	55914000	55914000	55960248.8755622
5163	55815000	56631000	55791000	54831000	55911000	55911000	55965152.9235382
5164	55812000	56628000	55788000	54828000	55908000	55908000	55970068.9655172
5165	55833000	56745000	55785000	54825000	55905000	55905000	55974997.0014993
5166	55830000	56742000	55782000	54822000	55902000	55902000	55979937.0314843
5167	55851000	56739000	55899000	54819000	55899000	55899000	55984877.0614693
5168	55896000	56736000	56016000	54936000	55896000	55896000	55989817.0914543
5169	55893000	56733000	56013000	54933000	55893000	55893000	55994757.1214393
5170	55890000	56730000	56010000	54930000	55890000	55890000	55999709.1454273
5171	55887000	56727000	56007000	54927000	55887000	55887000	56004661.1694153
5172	55884000	56724000	56004000	54924000	55884000	55884000	56009613.1934033
5173	55905000	56721000	56001000	54921000	56001000	55881000	56014565.2173913
5174	55902000	56718000	55998000	54918000	55998000	55878000	56019517.2413793
5175	55947000	56715000	55995000	54915000	56115000	55995000	56024445.2773613
5176	55968000	56712000	55992000	55032000	56112000	55992000	56029373.3133433
5177	55965000	56709000	55989000	55029000	56109000	55989000	56034301.3493253
5178	55962000	56706000	55986000	55026000	56106000	55986000	56039229.3853074
5179	55959000	56703000	55983000	55023000	56103000	55983000	56044145.4272864
5180	55956000	56700000	55980000	55020000	56100000	55980000	56049061.4692654
5181	55953000	56697000	55977000	55017000	56097000	55977000	56053977.5112444
5182	55974000	56694000	55974000	55014000	56094000	56094000	56058893.5532234
5183	55971000	56691000	55971000	55011000	56091000	56091000	56063785.6071964
5184	55968000	56688000	55968000	55008000	56088000	56088000	56068677.6611694
5185	55965000	56685000	55965000	55005000	56085000	56085000	56073581.7091454
5186	55962000	56682000	55962000	55002000	56082000	56082000	56078473.7631184
5187	55959000	56679000	55959000	54999000	56079000	56079000	56083353.8230885
5188	55980000	56676000	56076000	54996000	56076000	56076000	56088245.8770615
5189	55977000	56673000	56073000	54993000	56073000	56073000	56093137.9310345
5190	55998000	56670000	56190000	54990000	56070000	56070000	56098041.9790105
5191	55995000	56667000	56187000	54987000	56067000	56067000	56102946.0269865
5192	55992000	56664000	56184000	54984000	56064000	56064000	56107850.0749625
5193	55989000	56661000	56181000	54981000	56061000	56061000	56112754.1229385
5194	55986000	56658000	56178000	54978000	56058000	56058000	56117658.1709145
5195	55983000	56655000	56175000	54975000	56055000	56055000	56122526.2368816
5196	55980000	56652000	56172000	54972000	56052000	56052000	56127406.2968516
5197	55977000	56649000	56169000	54969000	56049000	56049000	56132286.3568216
5198	55974000	56646000	56166000	54966000	56046000	56046000	56137166.4167916
5199	55971000	56643000	56163000	54963000	56043000	56043000	56142058.4707646
5200	55968000	56640000	56160000	54960000	56040000	56040000	56146950.5247376
5201	55965000	56637000	56157000	54957000	56037000	56037000	56151842.5787106
5202	55962000	56634000	56154000	54954000	56034000	56034000	56156734.6326837
5203	55959000	56631000	56151000	54951000	56031000	56031000	56161638.6806597
5204	55956000	56628000	56148000	54948000	56028000	56028000	56166542.7286357
5205	55953000	56625000	56145000	54945000	56025000	56025000	56171446.7766117
5206	55974000	56622000	56142000	54942000	56142000	56022000	56176350.8245877
5207	55971000	56619000	56139000	54939000	56139000	56019000	56181254.8725637
5208	55968000	56616000	56136000	54936000	56136000	56016000	56186158.9205397
5209	55965000	56613000	56133000	54933000	56133000	56013000	56191062.9685157
5210	55986000	56610000	56130000	55050000	56130000	56010000	56195967.0164918
5211	55983000	56607000	56127000	55047000	56127000	56007000	56200859.0704648
5212	56004000	56604000	56244000	55044000	56124000	56004000	56205751.1244378
5213	56001000	56601000	56241000	55041000	56121000	56001000	56210643.1784108
5214	56022000	56718000	56238000	55038000	56118000	55998000	56215535.2323838
5215	56043000	56715000	56235000	55155000	56115000	55995000	56220427.2863568
5216	56040000	56712000	56232000	55152000	56112000	55992000	56225319.3403298
5217	56037000	56709000	56229000	55149000	56109000	55989000	56230223.3883059
5218	56082000	56706000	56226000	55146000	56226000	56106000	56235151.4242879
5219	56079000	56703000	56223000	55143000	56223000	56103000	56240091.4542729
5220	56076000	56700000	56220000	55140000	56220000	56100000	56245019.4902549
5221	56073000	56697000	56217000	55137000	56217000	56097000	56249935.5322339
5222	56070000	56694000	56214000	55134000	56214000	56094000	56254851.5742129
5223	56067000	56691000	56211000	55131000	56211000	56091000	56259755.6221889
5224	56064000	56688000	56208000	55128000	56208000	56088000	56264647.6761619
5225	56085000	56685000	56325000	55125000	56205000	56085000	56269539.7301349
5226	56082000	56682000	56322000	55122000	56202000	56082000	56274431.7841079
5227	56103000	56799000	56319000	55119000	56199000	56079000	56279323.838081
5228	56100000	56796000	56316000	55116000	56196000	56076000	56284215.892054
5229	56121000	56793000	56313000	55113000	56193000	56193000	56289107.946027
5230	56118000	56790000	56310000	55110000	56190000	56190000	56293988.005997
5231	56139000	56907000	56307000	55107000	56187000	56187000	56298868.065967
5232	56136000	56904000	56304000	55104000	56184000	56184000	56303760.11994
5233	56133000	56901000	56301000	55101000	56181000	56181000	56308628.185907
5234	56130000	56898000	56298000	55098000	56178000	56178000	56313496.2518741
5235	56127000	56895000	56295000	55095000	56175000	56175000	56318364.3178411
5236	56124000	56892000	56292000	55092000	56172000	56172000	56323256.3718141
5237	56145000	56889000	56409000	55089000	56169000	56169000	56328160.4197901
5238	56142000	56886000	56406000	55086000	56166000	56166000	56333064.4677661
5239	56139000	56883000	56403000	55083000	56163000	56163000	56337968.5157421
5240	56136000	56880000	56400000	55080000	56160000	56160000	56342872.5637181
5241	56133000	56877000	56397000	55077000	56157000	56157000	56347776.6116942
5242	56130000	56874000	56394000	55074000	56154000	56154000	56352680.6596702
5243	56127000	56871000	56391000	55071000	56151000	56151000	56357584.7076462
5244	56124000	56868000	56388000	55068000	56148000	56148000	56362488.7556222
5245	56121000	56865000	56385000	55065000	56145000	56145000	56367392.8035982
5246	56142000	56982000	56382000	55062000	56142000	56142000	56372296.8515742
5247	56187000	57099000	56499000	55059000	56139000	56139000	56377200.8995502
5248	56184000	57096000	56496000	55056000	56136000	56136000	56382104.9475262
5249	56181000	57093000	56493000	55053000	56133000	56133000	56386997.0014993
5250	56178000	57090000	56490000	55050000	56130000	56130000	56391901.0494753
5251	56175000	57087000	56487000	55047000	56127000	56127000	56396793.1034483
5252	56172000	57084000	56484000	55044000	56124000	56124000	56401685.1574213
5253	56193000	57081000	56481000	55041000	56241000	56121000	56406565.2173913
5254	56214000	57078000	56598000	55038000	56238000	56118000	56411445.2773613
5255	56211000	57075000	56595000	55035000	56235000	56115000	56416325.3373313
5256	56208000	57072000	56592000	55032000	56232000	56112000	56421205.3973014
5257	56205000	57069000	56589000	55029000	56229000	56109000	56426085.4572714
5258	56202000	57066000	56586000	55026000	56226000	56106000	56430965.5172414
5259	56199000	57063000	56583000	55023000	56223000	56103000	56435821.5892054
5260	56244000	57060000	56580000	55140000	56340000	56100000	56440689.6551724
5261	56241000	57057000	56577000	55137000	56337000	56097000	56445545.7271364
5262	56238000	57054000	56574000	55134000	56334000	56094000	56450401.7991005
5263	56259000	57051000	56691000	55131000	56331000	56091000	56455257.8710645
5264	56256000	57048000	56688000	55128000	56328000	56088000	56460113.9430285
5265	56277000	57165000	56685000	55125000	56325000	56085000	56464982.0089955
5266	56274000	57162000	56682000	55122000	56322000	56082000	56469838.0809595
5267	56271000	57159000	56679000	55119000	56319000	56079000	56474694.1529235
5268	56292000	57156000	56676000	55116000	56316000	56196000	56479550.2248876
5269	56289000	57153000	56673000	55113000	56313000	56193000	56484406.2968516
5270	56286000	57150000	56670000	55110000	56310000	56190000	56489262.3688156
5271	56283000	57147000	56667000	55107000	56307000	56187000	56494118.4407796
5272	56280000	57144000	56664000	55104000	56304000	56184000	56498974.5127436
5273	56277000	57141000	56661000	55101000	56301000	56181000	56503842.5787106
5274	56274000	57138000	56658000	55098000	56298000	56178000	56508698.6506747
5275	56271000	57135000	56655000	55095000	56295000	56175000	56513554.7226387
5276	56268000	57132000	56652000	55092000	56292000	56172000	56518434.7826087
5277	56265000	57129000	56649000	55089000	56289000	56169000	56523314.8425787
5278	56286000	57126000	56646000	55086000	56286000	56286000	56528182.9085457
5279	56283000	57123000	56643000	55083000	56283000	56283000	56533062.9685157
5280	56304000	57240000	56640000	55080000	56280000	56280000	56537943.0284858
5281	56301000	57237000	56637000	55077000	56277000	56277000	56542823.0884558
5282	56298000	57234000	56634000	55074000	56274000	56274000	56547703.1484258
5283	56295000	57231000	56631000	55071000	56271000	56271000	56552571.2143928
5284	56316000	57228000	56628000	55068000	56268000	56388000	56557439.2803598
5285	56313000	57225000	56625000	55065000	56265000	56385000	56562307.3463268
5286	56310000	57222000	56622000	55062000	56262000	56382000	56567163.4182909
5287	56307000	57219000	56619000	55059000	56259000	56379000	56572019.4902549
5288	56328000	57216000	56616000	55176000	56256000	56376000	56576875.5622189
5289	56325000	57213000	56613000	55173000	56253000	56373000	56581719.6401799
5290	56322000	57210000	56610000	55170000	56250000	56370000	56586563.7181409
5291	56319000	57207000	56607000	55167000	56247000	56367000	56591419.790105
5292	56316000	57204000	56604000	55164000	56244000	56364000	56596287.856072
5293	56313000	57201000	56601000	55161000	56241000	56361000	56601155.922039
5294	56310000	57198000	56598000	55158000	56238000	56358000	56606011.994003
5295	56307000	57195000	56595000	55155000	56235000	56355000	56610868.065967
5296	56304000	57192000	56592000	55152000	56232000	56352000	56615736.131934
5297	56325000	57189000	56589000	55149000	56349000	56349000	56620616.191904
5298	56322000	57186000	56586000	55146000	56346000	56346000	56625484.2578711
5299	56343000	57183000	56583000	55263000	56343000	56343000	56630340.3298351
5300	56340000	57180000	56580000	55260000	56340000	56340000	56635196.4017991
5301	56337000	57177000	56577000	55257000	56337000	56337000	56640040.4797601
5302	56358000	57174000	56574000	55374000	56334000	56334000	56644884.5577211
5303	56355000	57171000	56571000	55371000	56331000	56331000	56649728.6356822
5304	56352000	57168000	56568000	55368000	56328000	56328000	56654572.7136432
5305	56349000	57165000	56565000	55365000	56325000	56325000	56659428.7856072
5306	56346000	57162000	56562000	55362000	56322000	56322000	56664284.8575712
5307	56391000	57159000	56559000	55479000	56439000	56319000	56669140.9295352
5308	56388000	57156000	56556000	55476000	56436000	56316000	56674008.9955022
5309	56385000	57153000	56553000	55473000	56433000	56313000	56678889.0554723
5310	56382000	57150000	56550000	55470000	56430000	56310000	56683781.1094453
5311	56379000	57147000	56547000	55467000	56427000	56307000	56688661.1694153
5312	56400000	57264000	56544000	55464000	56424000	56304000	56693553.2233883
5313	56397000	57261000	56541000	55461000	56421000	56301000	56698433.2833583
5314	56394000	57258000	56538000	55458000	56418000	56298000	56703313.3433283
5315	56391000	57255000	56535000	55455000	56415000	56295000	56708193.4032983
5316	56388000	57252000	56532000	55452000	56412000	56292000	56713061.4692654
5317	56385000	57249000	56529000	55449000	56409000	56289000	56717953.5232384
5318	56382000	57246000	56526000	55446000	56406000	56286000	56722845.5772114
5319	56379000	57243000	56523000	55443000	56403000	56283000	56727737.6311844
5320	56376000	57240000	56520000	55440000	56400000	56280000	56732617.6911544
5321	56373000	57237000	56517000	55437000	56397000	56277000	56737497.7511244
5322	56370000	57234000	56514000	55434000	56394000	56274000	56742377.8110945
5323	56367000	57231000	56511000	55431000	56391000	56271000	56747245.8770615
5324	56388000	57228000	56508000	55548000	56388000	56268000	56752101.9490255
5325	56409000	57225000	56505000	55545000	56385000	56385000	56756958.0209895
5326	56430000	57222000	56502000	55662000	56382000	56382000	56761802.0989505
5327	56427000	57219000	56499000	55659000	56379000	56379000	56766634.1829085
5328	56424000	57216000	56496000	55656000	56376000	56376000	56771466.2668666
5329	56421000	57213000	56493000	55653000	56373000	56373000	56776298.3508246
5330	56418000	57210000	56490000	55650000	56370000	56370000	56781130.4347826
5331	56439000	57207000	56487000	55647000	56367000	56487000	56785974.5127436
5332	56436000	57204000	56484000	55644000	56364000	56484000	56790794.6026987
5333	56457000	57201000	56481000	55641000	56481000	56481000	56795614.6926537
5334	56454000	57198000	56478000	55638000	56478000	56478000	56800434.7826087
5335	56451000	57195000	56475000	55635000	56475000	56475000	56805254.8725637
5336	56448000	57192000	56472000	55632000	56472000	56472000	56810074.9625187
5337	56445000	57189000	56469000	55629000	56469000	56469000	56814919.0404798
5338	56442000	57186000	56466000	55626000	56466000	56466000	56819763.1184408
5339	56439000	57183000	56463000	55623000	56463000	56463000	56824607.1964018
5340	56436000	57180000	56460000	55620000	56460000	56460000	56829463.2683658
5341	56457000	57177000	56457000	55617000	56577000	56457000	56834307.3463268
5342	56478000	57174000	56454000	55734000	56574000	56454000	56839175.4122939
5343	56475000	57171000	56451000	55731000	56571000	56451000	56844031.4842579
5344	56472000	57168000	56448000	55728000	56568000	56448000	56848875.5622189
5345	56493000	57165000	56565000	55725000	56565000	56445000	56853731.6341829
5346	56490000	57162000	56562000	55722000	56562000	56442000	56858587.7061469
5347	56511000	57279000	56559000	55719000	56559000	56439000	56863443.7781109
5348	56532000	57276000	56556000	55836000	56556000	56436000	56868299.850075
5349	56529000	57273000	56553000	55833000	56553000	56433000	56873167.916042
5350	56526000	57270000	56550000	55830000	56550000	56430000	56878035.982009
5351	56547000	57267000	56547000	55827000	56667000	56427000	56882916.041979
5352	56592000	57264000	56664000	55944000	56664000	56424000	56887796.101949
5353	56589000	57261000	56661000	55941000	56661000	56421000	56892664.167916
5354	56586000	57258000	56658000	55938000	56658000	56418000	56897520.2398801
5355	56583000	57255000	56655000	55935000	56655000	56415000	56902376.3118441
5356	56580000	57252000	56652000	55932000	56652000	56412000	56907232.3838081
5357	56577000	57249000	56649000	55929000	56649000	56409000	56912100.4497751
5358	56598000	57246000	56646000	56046000	56646000	56406000	56916956.5217391
5359	56595000	57243000	56643000	56043000	56643000	56403000	56921800.5997002
5360	56592000	57240000	56640000	56040000	56640000	56400000	56926632.6836582
5361	56637000	57237000	56757000	56157000	56637000	56397000	56931464.7676162
5362	56634000	57234000	56754000	56154000	56634000	56394000	56936296.8515742
5363	56655000	57231000	56751000	56271000	56631000	56391000	56941128.9355322
5364	56652000	57228000	56748000	56268000	56628000	56388000	56945961.0194903
5365	56649000	57225000	56745000	56265000	56625000	56385000	56950793.1034483
5366	56670000	57222000	56742000	56382000	56622000	56382000	56955625.1874063
5367	56667000	57219000	56739000	56379000	56619000	56379000	56960469.2653673
5368	56664000	57216000	56736000	56376000	56616000	56376000	56965313.3433283
5369	56661000	57213000	56733000	56373000	56613000	56373000	56970157.4212894
5370	56658000	57210000	56730000	56370000	56610000	56370000	56975013.4932534
5371	56655000	57207000	56727000	56367000	56607000	56367000	56979869.5652174
5372	56652000	57204000	56724000	56364000	56604000	56364000	56984725.6371814
5373	56697000	57201000	56841000	56361000	56721000	56361000	56989581.7091454
5374	56718000	57198000	56838000	56358000	56718000	56478000	56994425.7871064
5375	56739000	57195000	56955000	56355000	56715000	56475000	56999269.8650675
5376	56736000	57192000	56952000	56352000	56712000	56472000	57004101.9490255
5377	56733000	57189000	56949000	56349000	56709000	56469000	57008934.0329835
5378	56730000	57186000	56946000	56346000	56706000	56466000	57013754.1229385
5379	56727000	57183000	56943000	56343000	56703000	56463000	57018562.2188906
5380	56724000	57180000	56940000	56340000	56700000	56460000	57023382.3088456
5381	56721000	57177000	56937000	56337000	56697000	56457000	57028202.3988006
5382	56718000	57174000	56934000	56334000	56694000	56454000	57033010.4947526
5383	56715000	57171000	56931000	56331000	56691000	56451000	57037830.5847077
5384	56712000	57168000	56928000	56328000	56688000	56448000	57042638.6806597
5385	56709000	57165000	56925000	56325000	56685000	56445000	57047434.7826087
5386	56706000	57162000	56922000	56322000	56682000	56442000	57052218.8905547
5387	56703000	57159000	56919000	56319000	56679000	56439000	57057002.9985008
5388	56700000	57156000	56916000	56316000	56676000	56436000	57061787.1064468
5389	56697000	57153000	56913000	56313000	56673000	56433000	57066595.2023988
5390	56694000	57150000	56910000	56310000	56670000	56430000	57071379.3103448
5391	56739000	57147000	56907000	56427000	56667000	56547000	57076163.4182909
5392	56736000	57144000	56904000	56424000	56664000	56544000	57080935.5322339
5393	56733000	57141000	56901000	56421000	56661000	56541000	57085707.6461769
5394	56730000	57138000	56898000	56418000	56658000	56538000	57090467.7661169
5395	56751000	57135000	56895000	56415000	56655000	56655000	57095215.892054
5396	56748000	57132000	56892000	56412000	56652000	56652000	57099976.011994
5397	56745000	57129000	56889000	56409000	56649000	56649000	57104748.125937
5398	56742000	57126000	56886000	56406000	56646000	56646000	57109508.2458771
5399	56763000	57243000	56883000	56403000	56643000	56643000	57114280.3598201
5400	56784000	57240000	56880000	56400000	56760000	56640000	57119040.4797601
5401	56781000	57237000	56877000	56397000	56757000	56637000	57123800.5997002
5402	56826000	57234000	56994000	56394000	56874000	56634000	57128536.7316342
5403	56847000	57231000	56991000	56511000	56871000	56631000	57133248.8755622
5404	56844000	57228000	56988000	56508000	56868000	56628000	57137973.0134933
5405	56865000	57225000	56985000	56625000	56865000	56625000	57142697.1514243
5406	56862000	57222000	56982000	56622000	56862000	56622000	57147433.2833583
5407	56859000	57219000	56979000	56619000	56859000	56619000	57152169.4152924
5408	56856000	57216000	56976000	56616000	56856000	56616000	57156905.5472264
5409	56877000	57213000	56973000	56733000	56853000	56613000	57161641.6791604
5410	56898000	57210000	56970000	56730000	56850000	56730000	57166377.8110945
5411	56895000	57207000	56967000	56727000	56847000	56727000	57171101.9490255
5412	56892000	57204000	56964000	56724000	56844000	56724000	57175814.0929535
5413	56889000	57201000	56961000	56721000	56841000	56721000	57180502.2488756
5414	56886000	57198000	56958000	56718000	56838000	56718000	57185178.4107946
5415	56883000	57195000	56955000	56715000	56835000	56715000	57189854.5727136
5416	56880000	57192000	56952000	56712000	56832000	56712000	57194530.7346327
5417	56877000	57189000	56949000	56709000	56829000	56709000	57199206.8965517
5418	56898000	57186000	56946000	56706000	56946000	56706000	57203871.0644678
5419	56919000	57183000	56943000	56703000	57063000	56703000	57208523.2383808
5420	56916000	57180000	56940000	56700000	57060000	56700000	57213175.4122939
5421	56913000	57177000	56937000	56697000	57057000	56697000	57217839.5802099
5422	56934000	57174000	56934000	56694000	57174000	56694000	57222479.7601199
5423	56931000	57171000	56931000	56691000	57171000	56691000	57227095.952024
5424	56952000	57168000	56928000	56688000	57168000	56808000	57231712.143928
5425	56973000	57285000	56925000	56685000	57165000	56805000	57236328.3358321
5426	56970000	57282000	56922000	56682000	57162000	56802000	57240944.5277361
5427	56967000	57279000	56919000	56679000	57159000	56799000	57245548.7256372
5428	56964000	57276000	56916000	56676000	57156000	56796000	57250152.9235382
5429	56961000	57273000	56913000	56673000	57153000	56793000	57254757.1214393
5430	56982000	57270000	56910000	56670000	57150000	56910000	57259361.3193403
5431	57003000	57267000	56907000	56667000	57147000	57027000	57263977.5112444
5432	5.7e+07	57264000	56904000	56664000	57144000	57024000	57268593.7031484
5433	57021000	57261000	56901000	56781000	57141000	57021000	57273209.8950525
5434	57018000	57258000	56898000	56778000	57138000	57018000	57277814.0929535
5435	57015000	57255000	56895000	56775000	57135000	57015000	57282418.2908546
5436	57012000	57252000	56892000	56772000	57132000	57012000	57287010.4947526
5437	57009000	57249000	56889000	56769000	57129000	57009000	57291614.6926537
5438	57030000	57246000	57006000	56766000	57126000	57006000	57296206.8965517
5439	57075000	57243000	57123000	56883000	57123000	57003000	57300799.1004498
5440	57072000	57240000	57120000	56880000	57120000	5.7e+07	57305379.3103448
5441	57093000	57237000	57117000	56997000	57117000	56997000	57309959.5202399
5442	57090000	57234000	57114000	56994000	57114000	56994000	57314551.7241379
5443	57135000	57231000	57111000	57111000	57111000	57111000	57319155.922039
5444	57156000	57228000	57108000	57108000	57108000	57228000	57323760.11994
5445	57153000	57225000	57105000	57105000	57105000	57225000	57328352.3238381
5446	57150000	57222000	57102000	57102000	57102000	57222000	57332944.5277361
5447	57147000	57219000	57099000	57099000	57099000	57219000	57337524.7376312
5448	57144000	57216000	57096000	57096000	57096000	57216000	57342104.9475262
5449	57141000	57213000	57093000	57093000	57093000	57213000	57346685.1574213
5450	57162000	57330000	57090000	57090000	57090000	57210000	57351289.3553223
5451	57183000	57327000	57087000	57207000	57087000	57207000	57355881.5592204
5452	57180000	57324000	57084000	57204000	57084000	57204000	57360473.7631184
5453	57177000	57321000	57081000	57201000	57081000	57201000	57365065.9670165
5454	57174000	57318000	57078000	57198000	57078000	57198000	57369646.1769116
5455	57171000	57315000	57075000	57195000	57075000	57195000	57374214.3928036
5456	57192000	57432000	57072000	57192000	57072000	57192000	57378782.6086956
5457	57189000	57429000	57069000	57189000	57069000	57189000	57383350.8245877
5458	57186000	57426000	57066000	57186000	57066000	57186000	57387907.0464768
5459	57183000	57423000	57063000	57183000	57063000	57183000	57392463.2683658
5460	57204000	57420000	57060000	57180000	57060000	57300000	57397019.4902549
5461	57249000	57537000	57057000	57177000	57177000	57297000	57401575.7121439
5462	57246000	57534000	57054000	57174000	57174000	57294000	57406119.94003
5463	57243000	57531000	57051000	57171000	57171000	57291000	57410664.167916
5464	57240000	57528000	57048000	57168000	57168000	57288000	57415196.4017991
5465	57237000	57525000	57045000	57165000	57165000	57285000	57419728.6356822
5466	57234000	57522000	57042000	57162000	57162000	57282000	57424260.8695652
5467	57231000	57519000	57039000	57159000	57159000	57279000	57428793.1034483
5468	57228000	57516000	57036000	57156000	57156000	57276000	57433325.3373313
5469	57225000	57513000	57033000	57153000	57153000	57273000	57437857.5712144
5470	57222000	57510000	57030000	57150000	57150000	57270000	57442389.8050975
5471	57219000	57507000	57027000	57147000	57147000	57267000	57446934.0329835
5472	57216000	57504000	57024000	57144000	57144000	57264000	57451478.2608696
5473	57213000	57501000	57021000	57141000	57141000	57261000	57456022.4887556
5474	57234000	57498000	57138000	57138000	57138000	57258000	57460554.7226387
5475	57231000	57495000	57135000	57135000	57135000	57255000	57465110.9445277
5476	57252000	57492000	57252000	57132000	57132000	57252000	57469655.1724138
5477	57273000	57489000	57249000	57129000	57129000	57369000	57474211.3943028
5478	57294000	57486000	57366000	57126000	57126000	57366000	57478755.6221889
5479	57363000	57483000	57483000	57243000	57243000	57363000	57483299.850075
5480	57360000	57480000	57480000	57240000	57240000	57360000	57487844.077961
5481	57357000	57477000	57477000	57237000	57237000	57357000	57492388.3058471
5482	57354000	57474000	57474000	57234000	57234000	57354000	57496944.5277361
5483	57375000	57471000	57471000	57231000	57231000	57471000	57501500.7496252
5484	57372000	57468000	57468000	57228000	57228000	57468000	57506044.9775112
5485	57369000	57465000	57465000	57225000	57225000	57465000	57510589.2053973
5486	57366000	57462000	57462000	57222000	57222000	57462000	57515133.4332834
5487	57363000	57459000	57459000	57219000	57219000	57459000	57519677.6611694
5488	57384000	57576000	57456000	57216000	57216000	57456000	57524221.8890555
5489	57405000	57573000	57453000	57333000	57213000	57453000	57528778.1109445
5490	57402000	57570000	57450000	57330000	57210000	57450000	57533334.3328336
5491	57399000	57567000	57447000	57327000	57207000	57447000	57537878.5607196
5492	57396000	57564000	57444000	57324000	57204000	57444000	57542422.7886057
5493	57393000	57561000	57441000	57321000	57201000	57441000	57546979.0104948
5494	57390000	57558000	57438000	57318000	57198000	57438000	57551535.2323838
5495	57387000	57555000	57435000	57315000	57195000	57435000	57556079.4602699
5496	57432000	57552000	57552000	57312000	57192000	57552000	57560611.6941529
5497	57453000	57549000	57549000	57309000	57189000	57669000	57565131.934033
5498	57450000	57546000	57546000	57306000	57186000	57666000	57569664.167916
5499	57447000	57543000	57543000	57303000	57183000	57663000	57574196.4017991
5500	57444000	57540000	57540000	57300000	57180000	57660000	57578728.6356822
5501	57465000	57537000	57657000	57297000	57177000	57657000	57583260.8695652
5502	57462000	57534000	57654000	57294000	57174000	57654000	57587793.1034483
5503	57483000	57531000	57771000	57291000	57171000	57651000	57592325.3373313
5504	57480000	57528000	57768000	57288000	57168000	57648000	57596857.5712144
5505	57477000	57525000	57765000	57285000	57165000	57645000	57601389.8050975
5506	57474000	57522000	57762000	57282000	57162000	57642000	57605910.0449775
5507	57495000	57519000	57879000	57279000	57159000	57639000	57610418.2908546
5508	57492000	57516000	57876000	57276000	57156000	57636000	57614914.5427286
5509	57489000	57513000	57873000	57273000	57153000	57633000	57619398.8005997
5510	57486000	57510000	57870000	57270000	57150000	57630000	57623883.0584708
5511	57483000	57507000	57867000	57267000	57147000	57627000	57628379.3103448
5512	57480000	57504000	57864000	57264000	57144000	57624000	57632875.5622189
5513	57477000	57501000	57861000	57261000	57141000	57621000	57637359.82009
5514	57474000	57498000	57858000	57258000	57138000	57618000	57641856.071964
5515	57495000	57495000	57975000	57255000	57135000	57615000	57646364.3178411
5516	57492000	57492000	57972000	57252000	57132000	57612000	57650872.5637181
5517	57489000	57489000	57969000	57249000	57129000	57609000	57655380.8095952
5518	57486000	57486000	57966000	57246000	57126000	57606000	57659889.0554723
5519	57507000	57483000	58083000	57243000	57123000	57603000	57664409.2953523
5520	57504000	57480000	58080000	57240000	57120000	57600000	57668929.5352324
5521	57501000	57477000	58077000	57237000	57117000	57597000	57673449.7751124
5522	57522000	57474000	58074000	57354000	57114000	57594000	57677970.0149925
5523	57543000	57471000	58071000	57351000	57231000	57591000	57682502.2488756
5524	57564000	57468000	58068000	57348000	57228000	57708000	57687022.4887556
5525	57585000	57585000	58065000	57345000	57225000	57705000	57691542.7286357
5526	57630000	57702000	58062000	57342000	57342000	57702000	57696062.9685157
5527	57651000	57699000	58059000	57339000	57339000	57819000	57700595.2023988
5528	57648000	57696000	58056000	57336000	57336000	57816000	57705127.4362819
5529	57645000	57693000	58053000	57333000	57333000	57813000	57709659.6701649
5530	57642000	57690000	58050000	57330000	57330000	57810000	57714191.904048
5531	57639000	57687000	58047000	57327000	57327000	57807000	57718712.143928
5532	57660000	57804000	58044000	57324000	57324000	57804000	57723232.3838081
5533	57657000	57801000	58041000	57321000	57321000	57801000	57727764.6176912
5534	57654000	57798000	58038000	57318000	57318000	57798000	57732296.8515742
5535	57651000	57795000	58035000	57315000	57315000	57795000	57736841.0794603
5536	57648000	57792000	58032000	57312000	57312000	57792000	57741385.3073463
5537	57669000	57789000	58149000	57309000	57309000	57789000	57745929.5352324
5538	57666000	57786000	58146000	57306000	57306000	57786000	57750497.7511244
